parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
11710369,"Infant formula, powder, made with baby water (Similac Advance Organic)",3950,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted",8.5
11710370,"Infant formula, NS as to form (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710370,"Infant formula, NS as to form (Similac Sensitive)",14411,"Beverages, water, tap, drinking",59.2
11710371,"Infant formula, ready-to-feed (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710371,"Infant formula, ready-to-feed (Similac Sensitive)",14411,"Beverages, water, tap, drinking",59.2
11710372,"Infant formula, liquid concentrate, made with water, NFS (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710372,"Infant formula, liquid concentrate, made with water, NFS (Similac Sensitive)",14411,"Beverages, water, tap, drinking",59.2
11710373,"Infant formula, powder, made with water, NFS (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710373,"Infant formula, powder, made with water, NFS (Similac Sensitive)",14411,"Beverages, water, tap, drinking",59.2
11710374,"Infant formula, liquid concentrate, made with tap water (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710374,"Infant formula, liquid concentrate, made with tap water (Similac Sensitive)",14411,"Beverages, water, tap, drinking",59.2
11710375,"Infant formula, liquid concentrate, made with plain bottled water (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710375,"Infant formula, liquid concentrate, made with plain bottled water (Similac Sensitive)",14555,"Water, bottled, generic",59.2
11710376,"Infant formula, liquid concentrate, made with baby water (Similac Sensitive)",3024,"Babyfood, water, bottled, GERBER, without added fluoride",59.2
11710376,"Infant formula, liquid concentrate, made with baby water (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710377,"Infant formula, powder, made with tap water (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710377,"Infant formula, powder, made with tap water (Similac Sensitive)",14411,"Beverages, water, tap, drinking",59.2
11710378,"Infant formula, powder, made with plain bottled water (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710378,"Infant formula, powder, made with plain bottled water (Similac Sensitive)",14555,"Water, bottled, generic",59.2
11710379,"Infant formula, powder, made with baby water (Similac Sensitive)",3024,"Babyfood, water, bottled, GERBER, without added fluoride",59.2
11710379,"Infant formula, powder, made with baby water (Similac Sensitive)",3948,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",8.5
11710380,"Infant formula, NS as to form (Similac for Spit-Up)",3999,"Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA",8.5
11710380,"Infant formula, NS as to form (Similac for Spit-Up)",14411,"Beverages, water, tap, drinking",59.2
11710381,"Infant formula, ready-to-feed (Similac for Spit-Up)",3999,"Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA",8.5
11710381,"Infant formula, ready-to-feed (Similac for Spit-Up)",14411,"Beverages, water, tap, drinking",59.2
11710383,"Infant formula, powder, made with water, NFS (Similac for Spit-Up)",3999,"Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA",8.5
11710383,"Infant formula, powder, made with water, NFS (Similac for Spit-Up)",14411,"Beverages, water, tap, drinking",59.2
11710470,"Infant formula, NS as to form (Similac Expert Care NeoSure)",3945,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",9.6
11710470,"Infant formula, NS as to form (Similac Expert Care NeoSure)",14411,"Beverages, water, tap, drinking",59.2
11710471,"Infant formula, ready-to-feed (Similac Expert Care NeoSure)",3945,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",9.6
11710471,"Infant formula, ready-to-feed (Similac Expert Care NeoSure)",14411,"Beverages, water, tap, drinking",59.2
11710473,"Infant formula, powder, made with water, NFS (Similac Expert Care NeoSure)",3945,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",9.6
11710473,"Infant formula, powder, made with water, NFS (Similac Expert Care NeoSure)",14411,"Beverages, water, tap, drinking",59.2
11710477,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",3945,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",9.6
11710477,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",14411,"Beverages, water, tap, drinking",59.2
11710478,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",3945,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",9.6
11710478,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",14555,"Water, bottled, generic",59.2
11710479,"Infant formula, powder, made with baby water (Similac Expert Care NeoSure)",3024,"Babyfood, water, bottled, GERBER, without added fluoride",59.2
11710479,"Infant formula, powder, made with baby water (Similac Expert Care NeoSure)",3945,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",9.6
11710480,"Infant formula, NS as to form (Similac Go and Grow)",14411,"Beverages, water, tap, drinking",236.6
11710480,"Infant formula, NS as to form (Similac Go and Grow)",33871,"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA",35
11710481,"Infant formula, powder, made with water, NFS (Similac Go and Grow)",14411,"Beverages, water, tap, drinking",236.6
11710481,"Infant formula, powder, made with water, NFS (Similac Go and Grow)",33871,"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA",35
11710620,"Infant formula, NS as to form (Enfamil Newborn)",3986,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed",100
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",3986,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed",100
11710626,"Infant formula, powder, made with water, NFS (Enfamil Newborn)",3986,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed",100
11710627,"Infant formula, powder, made with tap water (Enfamil Newborn)",3986,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed",100
11710628,"Infant formula, powder, made with plain bottled water (Enfamil Newborn)",3986,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed",100
11710629,"Infant formula, powder, made with baby water (Enfamil Newborn)",3986,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Newborn, ready-to-feed",100
11710630,"Infant formula, NS as to form (Enfamil Infant)",14411,"Beverages, water, tap, drinking",59.2
11710630,"Infant formula, NS as to form (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710631,"Infant formula, ready-to-feed (Enfamil Infant)",14411,"Beverages, water, tap, drinking",59.2
11710631,"Infant formula, ready-to-feed (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710632,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Infant)",14411,"Beverages, water, tap, drinking",59.2
11710632,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710633,"Infant formula, liquid concentrate, made with tap water (Enfamil Infant)",14411,"Beverages, water, tap, drinking",59.2
11710633,"Infant formula, liquid concentrate, made with tap water (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710634,"Infant formula, liquid concentrate, made with plain bottled water (Enfamil Infant)",14555,"Water, bottled, generic",59.2
11710634,"Infant formula, liquid concentrate, made with plain bottled water (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710635,"Infant formula, liquid concentrate, made with baby water (Enfamil Infant)",3024,"Babyfood, water, bottled, GERBER, without added fluoride",59.2
11710635,"Infant formula, liquid concentrate, made with baby water (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710636,"Infant formula, powder, made with water, NFS (Enfamil Infant)",14411,"Beverages, water, tap, drinking",59.2
11710636,"Infant formula, powder, made with water, NFS (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710637,"Infant formula, powder, made with tap water (Enfamil Infant)",14411,"Beverages, water, tap, drinking",59.2
11710637,"Infant formula, powder, made with tap water (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710638,"Infant formula, powder, made with plain bottled water (Enfamil Infant)",14555,"Water, bottled, generic",59.2
11710638,"Infant formula, powder, made with plain bottled water (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710639,"Infant formula, powder, made with baby water (Enfamil Infant)",3024,"Babyfood, water, bottled, GERBER, without added fluoride",59.2
11710639,"Infant formula, powder, made with baby water (Enfamil Infant)",33863,"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",8.8
11710660,"Infant formula, NS as to form (Enfamil A.R.)",3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",8.8
11710660,"Infant formula, NS as to form (Enfamil A.R.)",14411,"Beverages, water, tap, drinking",59.2
11710661,"Infant formula, ready-to-feed (Enfamil A.R.)",3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",8.8
11710661,"Infant formula, ready-to-feed (Enfamil A.R.)",14411,"Beverages, water, tap, drinking",59.2
11710663,"Infant formula, powder, made with water, NFS (Enfamil A.R.)",3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",8.8
11710663,"Infant formula, powder, made with water, NFS (Enfamil A.R.)",14411,"Beverages, water, tap, drinking",59.2
11710664,"Infant formula, powder, made with tap water (Enfamil A.R.)",3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",8.8
11710664,"Infant formula, powder, made with tap water (Enfamil A.R.)",14411,"Beverages, water, tap, drinking",59.2
11710665,"Infant formula, NS as to form (Enfamil EnfaCare)",3955,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA",100
11710666,"Infant formula, ready-to-feed (Enfamil EnfaCare)",3955,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA",100
11710667,"Infant formula, powder, made with water, NFS (Enfamil EnfaCare)",3955,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA",100
11710668,"Infant formula, powder, made with plain bottled water (Enfamil A.R.)",3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",8.8
11710668,"Infant formula, powder, made with plain bottled water (Enfamil A.R.)",14555,"Water, bottled, generic",59.2
11710669,"Infant formula, powder, made with baby water (Enfamil A.R.)",3024,"Babyfood, water, bottled, GERBER, without added fluoride",59.2
11710669,"Infant formula, powder, made with baby water (Enfamil A.R.)",3943,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",8.8
11710670,"Infant formula, NS as to form (Enfamil Gentlease)",3980,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder",8.8
11710670,"Infant formula, NS as to form (Enfamil Gentlease)",14411,"Beverages, water, tap, drinking",59.2
11710671,"Infant formula, ready-to-feed (Enfamil Gentlease)",3980,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder",8.8
11710671,"Infant formula, ready-to-feed (Enfamil Gentlease)",14411,"Beverages, water, tap, drinking",59.2
11710673,"Infant formula, powder, made with water, NFS (Enfamil Gentlease)",3980,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder",8.8
11710673,"Infant formula, powder, made with water, NFS (Enfamil Gentlease)",14411,"Beverages, water, tap, drinking",59.2
11710674,"Infant formula, powder, made with tap water (Enfamil EnfaCare)",3955,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA",100
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",3955,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA",100
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",3955,"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE LIPIL, ready-to-feed, with ARA and DHA",100
11710677,"Infant formula, powder, made with tap water (Enfamil Gentlease)",3980,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder",8.8
11710677,"Infant formula, powder, made with tap water (Enfamil Gentlease)",14411,"Beverages, water, tap, drinking",59.2
11710678,"Infant formula, powder, made with plain bottled water (Enfamil Gentlease)",3980,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder",8.8
11710678,"Infant formula, powder, made with plain bottled water (Enfamil Gentlease)",14555,"Water, bottled, generic",59.2
11710679,"Infant formula, powder, made with baby water (Enfamil Gentlease)",3024,"Babyfood, water, bottled, GERBER, without added fluoride",59.2
11710679,"Infant formula, powder, made with baby water (Enfamil Gentlease)",3980,"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, powder",8.8
11710680,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions)",3967,"Toddler formula, MEAD JOHNSON, ENFAGROW, PREMIUM (formerly ENFAMIL, LIPIL, NEXT STEP), powder",27
11710680,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions)",14411,"Beverages, water, tap, drinking",177.4
