parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
72128202,"Turnip greens, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
72128202,"Turnip greens, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
72128202,"Turnip greens, cooked, from frozen, NS as to fat added in cooking",11575,"Turnip greens, frozen, cooked, boiled, drained, without salt",164
72128230,"Turnip greens, cooked, from frozen, made with oil",2047,"Salt, table",1
72128230,"Turnip greens, cooked, from frozen, made with oil",4322,"Vegetable oil, averaged",4.542
72128230,"Turnip greens, cooked, from frozen, made with oil",11575,"Turnip greens, frozen, cooked, boiled, drained, without salt",164
72128231,"Turnip greens, cooked, from frozen, made with butter",1001,"Butter, salted",4.729
72128231,"Turnip greens, cooked, from frozen, made with butter",2047,"Salt, table",1
72128231,"Turnip greens, cooked, from frozen, made with butter",11575,"Turnip greens, frozen, cooked, boiled, drained, without salt",164
72128232,"Turnip greens, cooked, from frozen, made with margarine",2047,"Salt, table",1
72128232,"Turnip greens, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
72128232,"Turnip greens, cooked, from frozen, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
72128232,"Turnip greens, cooked, from frozen, made with margarine",11575,"Turnip greens, frozen, cooked, boiled, drained, without salt",164
72128402,"Turnip greens with roots, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
72128402,"Turnip greens with roots, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
72128402,"Turnip greens with roots, cooked, from frozen, NS as to fat added in cooking",11577,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",172
72128412,"Turnip greens with roots, cooked, from frozen, fat not added in cooking",2047,"Salt, table",1
72128412,"Turnip greens with roots, cooked, from frozen, fat not added in cooking",11577,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",172
72128422,"Turnip greens with roots, cooked, from frozen, fat added in cooking",2047,"Salt, table",1
72128422,"Turnip greens with roots, cooked, from frozen, fat added in cooking",4323,"Table fat, averaged",4.729
72128422,"Turnip greens with roots, cooked, from frozen, fat added in cooking",11577,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",172
72201202,"Broccoli, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
72201202,"Broccoli, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
72201202,"Broccoli, cooked, from frozen, NS as to fat added in cooking",11093,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",184
72201228,"Broccoli, cooked, from frozen, made with margarine",2047,"Salt, table",1
72201228,"Broccoli, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
72201228,"Broccoli, cooked, from frozen, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
72201228,"Broccoli, cooked, from frozen, made with margarine",11093,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",184
72201232,"Broccoli, cooked, from frozen, with cheese sauce",1164,"Cheese sauce, prepared from recipe",80.992
72201232,"Broccoli, cooked, from frozen, with cheese sauce",2047,"Salt, table",0.4
72201232,"Broccoli, cooked, from frozen, with cheese sauce",11093,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",184
72201242,"Broccoli, cooked, from frozen, with mushroom sauce",1111,"Milk, averaged fat, with added vitamin A and D",30.5
72201242,"Broccoli, cooked, from frozen, with mushroom sauce",2047,"Salt, table",0.4
72201242,"Broccoli, cooked, from frozen, with mushroom sauce",6043,"Soup, cream of mushroom, canned, condensed",83.658
72201242,"Broccoli, cooked, from frozen, with mushroom sauce",11093,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",184
72201252,"Broccoli, cooked, from frozen, with cream sauce",2047,"Salt, table",0.4
72201252,"Broccoli, cooked, from frozen, with cream sauce",6166,"Sauce, homemade, white, medium",125
72201252,"Broccoli, cooked, from frozen, with cream sauce",11093,"Broccoli, frozen, chopped, cooked, boiled, drained, without salt",184
72203030,"Broccoli, chinese, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
72203030,"Broccoli, chinese, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
72203030,"Broccoli, chinese, cooked, from frozen, NS as to fat added in cooking",11969,"Broccoli, chinese, cooked",88
72203060,"Broccoli, chinese, cooked, from frozen, fat not added in cooking",2047,"Salt, table",1
72203060,"Broccoli, chinese, cooked, from frozen, fat not added in cooking",11969,"Broccoli, chinese, cooked",88
72203150,"Broccoli, chinese, cooked, from frozen, fat added in cooking, NS as to type of fat",2047,"Salt, table",1
72203150,"Broccoli, chinese, cooked, from frozen, fat added in cooking, NS as to type of fat",4323,"Table fat, averaged",4.729
72203150,"Broccoli, chinese, cooked, from frozen, fat added in cooking, NS as to type of fat",11969,"Broccoli, chinese, cooked",88
72203160,"Broccoli, chinese, cooked, from frozen, made with oil",2047,"Salt, table",1
72203160,"Broccoli, chinese, cooked, from frozen, made with oil",4322,"Vegetable oil, averaged",4.542
72203160,"Broccoli, chinese, cooked, from frozen, made with oil",11969,"Broccoli, chinese, cooked",88
72203170,"Broccoli, chinese, cooked, from frozen, made with butter",1001,"Butter, salted",4.729
72203170,"Broccoli, chinese, cooked, from frozen, made with butter",2047,"Salt, table",1
72203170,"Broccoli, chinese, cooked, from frozen, made with butter",11969,"Broccoli, chinese, cooked",88
72203180,"Broccoli, chinese, cooked, from frozen, made with margarine",2047,"Salt, table",1
72203180,"Broccoli, chinese, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
72203180,"Broccoli, chinese, cooked, from frozen, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
72203180,"Broccoli, chinese, cooked, from frozen, made with margarine",11969,"Broccoli, chinese, cooked",88
73102202,"Carrots, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
73102202,"Carrots, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
73102202,"Carrots, cooked, from frozen, NS as to fat added in cooking",11131,"Carrots, frozen, cooked, boiled, drained, without salt",146
73102226,"Carrots, cooked, from frozen, made with margarine",2047,"Salt, table",1
73102226,"Carrots, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
73102226,"Carrots, cooked, from frozen, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
73102226,"Carrots, cooked, from frozen, made with margarine",11131,"Carrots, frozen, cooked, boiled, drained, without salt",146
73102232,"Carrots, cooked, from frozen, creamed",2047,"Salt, table",0.4
73102232,"Carrots, cooked, from frozen, creamed",6166,"Sauce, homemade, white, medium",125
73102232,"Carrots, cooked, from frozen, creamed",11131,"Carrots, frozen, cooked, boiled, drained, without salt",146
73102242,"Carrots, cooked, from frozen, glazed",1001,"Butter, salted",4.729
73102242,"Carrots, cooked, from frozen, glazed",2047,"Salt, table",1
73102242,"Carrots, cooked, from frozen, glazed",11131,"Carrots, frozen, cooked, boiled, drained, without salt",146
73102242,"Carrots, cooked, from frozen, glazed",19334,"Sugars, brown",13.75
73102252,"Carrots, cooked, from frozen, with cheese sauce",1164,"Cheese sauce, prepared from recipe",80.992
73102252,"Carrots, cooked, from frozen, with cheese sauce",2047,"Salt, table",0.4
73102252,"Carrots, cooked, from frozen, with cheese sauce",11131,"Carrots, frozen, cooked, boiled, drained, without salt",146
73111032,"Peas and carrots, from frozen, creamed",2047,"Salt, table",0.4
73111032,"Peas and carrots, from frozen, creamed",6166,"Sauce, homemade, white, medium",125
73111032,"Peas and carrots, from frozen, creamed",11323,"Peas and carrots, frozen, cooked, boiled, drained, without salt",160
73111202,"Peas and carrots, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
73111202,"Peas and carrots, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
73111202,"Peas and carrots, cooked, from frozen, NS as to fat added in cooking",11323,"Peas and carrots, frozen, cooked, boiled, drained, without salt",160
73111230,"Peas and carrots, cooked, from frozen, made with oil",2047,"Salt, table",1
73111230,"Peas and carrots, cooked, from frozen, made with oil",4322,"Vegetable oil, averaged",4.542
73111230,"Peas and carrots, cooked, from frozen, made with oil",11323,"Peas and carrots, frozen, cooked, boiled, drained, without salt",160
73111231,"Peas and carrots, cooked, from frozen, made with butter",1001,"Butter, salted",4.729
73111231,"Peas and carrots, cooked, from frozen, made with butter",2047,"Salt, table",1
73111231,"Peas and carrots, cooked, from frozen, made with butter",11323,"Peas and carrots, frozen, cooked, boiled, drained, without salt",160
73111232,"Peas and carrots, cooked, from frozen, made with margarine",2047,"Salt, table",1
73111232,"Peas and carrots, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
73111232,"Peas and carrots, cooked, from frozen, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
73111232,"Peas and carrots, cooked, from frozen, made with margarine",11323,"Peas and carrots, frozen, cooked, boiled, drained, without salt",160
73201002,"Pumpkin, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
73201002,"Pumpkin, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
73201002,"Pumpkin, cooked, from frozen, NS as to fat added in cooking",11423,"Pumpkin, cooked, boiled, drained, without salt",245
73201012,"Pumpkin, cooked, from frozen, fat not added in cooking",2047,"Salt, table",1
73201012,"Pumpkin, cooked, from frozen, fat not added in cooking",11423,"Pumpkin, cooked, boiled, drained, without salt",245
73201022,"Pumpkin, cooked, from frozen, fat added in cooking, NS as to type of fat",2047,"Salt, table",1
73201022,"Pumpkin, cooked, from frozen, fat added in cooking, NS as to type of fat",4323,"Table fat, averaged",4.729
73201022,"Pumpkin, cooked, from frozen, fat added in cooking, NS as to type of fat",11423,"Pumpkin, cooked, boiled, drained, without salt",245
73201030,"Pumpkin, cooked, from frozen, made with oil",2047,"Salt, table",1
73201030,"Pumpkin, cooked, from frozen, made with oil",4322,"Vegetable oil, averaged",4.542
73201030,"Pumpkin, cooked, from frozen, made with oil",11423,"Pumpkin, cooked, boiled, drained, without salt",245
73201031,"Pumpkin, cooked, from frozen, made with butter",1001,"Butter, salted",4.729
73201031,"Pumpkin, cooked, from frozen, made with butter",2047,"Salt, table",1
73201031,"Pumpkin, cooked, from frozen, made with butter",11423,"Pumpkin, cooked, boiled, drained, without salt",245
73201032,"Pumpkin, cooked, from frozen, made with margarine",2047,"Salt, table",1
73201032,"Pumpkin, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
73201032,"Pumpkin, cooked, from frozen, made with margarine",4694,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D",1.66985
73201032,"Pumpkin, cooked, from frozen, made with margarine",11423,"Pumpkin, cooked, boiled, drained, without salt",245
75201002,"Artichoke, cooked, from frozen, NS as to fat added in cooking",2047,"Salt, table",1
75201002,"Artichoke, cooked, from frozen, NS as to fat added in cooking",4323,"Table fat, averaged",4.729
75201002,"Artichoke, cooked, from frozen, NS as to fat added in cooking",11010,"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt",168
75201040,"Artichoke, cooked, from frozen, made with oil",2047,"Salt, table",1
75201040,"Artichoke, cooked, from frozen, made with oil",4322,"Vegetable oil, averaged",4.542
75201040,"Artichoke, cooked, from frozen, made with oil",11010,"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt",168
75201041,"Artichoke, cooked, from frozen, made with butter",1001,"Butter, salted",4.729
75201041,"Artichoke, cooked, from frozen, made with butter",2047,"Salt, table",1
75201041,"Artichoke, cooked, from frozen, made with butter",11010,"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt",168
75201042,"Artichoke, cooked, from frozen, made with margarine",2047,"Salt, table",1
75201042,"Artichoke, cooked, from frozen, made with margarine",4613,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",3.10115
